track_id,artist,album,track_name,duration_ms,track_genre
0nrRP2bk19rLc0orkWPQk2,Avicii,True,Wake Me Up,247426,dance
3zkWCteF82vJwv0hRLba76,Shawn Mendes,Handwritten,Stitches,206880,dance
7a53HqqArd4b9NF4XAmlbI,Ava Max,Heaven & Hell,Kings & Queens,162398,dance
0hquQWY3xvYqN4qtiquniF,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),Vegas (From the Original Motion Picture Soundtrack ELVIS),182906,dance
0VpEX8ib3wE7u8NOw4szU6,PRETTYMUCH,Phases - EP,Eyes Off You,204266,dance
0ClPIeT6MSgfSgQ9ZrJbAq,Charlie Puth,Cheating on You,Cheating on You,196606,dance
5ln5yQdUywVbf8HhFsOcd6,Halsey,hopeless fountain kingdom (Deluxe),Walls Could Talk,101789,dance
7DnAm9FOTWE3cUvso43HhI,Ava Max,Heaven & Hell,Sweet but Psycho,187436,dance
4v7DCN09hgXkKazefkznDQ,Akon,Trouble Deluxe Edition,Lonely,235800,dance
3uwnnTQcHM1rDqSfA4gQNz,Demi Lovato,Confident,Cool for the Summer,214739,dance
3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next","thank u, next",207320,dance
7xoUc6faLbCqZO6fQEYprd,Ariana Grande,My Everything (Deluxe),One Last Time,197266,dance
2ekn2ttSfGqwhhate0LSR0,Dua Lipa,Dua Lipa (Deluxe),New Rules,209320,dance
59qrUpoplZxbIZxk6X0Bm3,Jason Derulo,Take You Dancing,Take You Dancing,190306,dance
22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Happiness Begins,Sucker,181026,dance
0qvzXomUDJVaUboy2wMfiS,Niall Horan,Flicker (Deluxe),This Town,232852,dance
76cy1WJvNGJTj78UqeA5zr,Dua Lipa,Dua Lipa (Deluxe),IDGAF,217946,dance
1BCXUbnU0486n4eeTyyVIj,Charlie Puth,CHARLIE,Loser,204376,dance
0wPKDeY4fZXT6k9bzV0kx0,Charlie Puth,CHARLIE,That's Hilarious,144933,dance
2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood (Deluxe),Youngblood,203417,dance
72jbDTw1piOOj770jWNeaG,The Chainsmokers,Memories...Do Not Open,Paris,221506,dance
04ZTP5KsCypmtCmQg5tH9R,Bebe Rexha,Expectations,I'm a Mess,195519,dance
0U1W2LZVUX7qTm7dDpqxh6,Shawn Mendes,When You're Gone,When You're Gone,172266,dance
1V6gIisPpYqgFeWbMLI0bA,Demi Lovato,Demi,Heart Attack,210840,dance
0PDUDa38GO8lMxLCRc4lL1,ZAYN,Mind Of Mine (Deluxe Edition),PILLOWTALK,202746,dance
2VqAEP1yY5T523K7bZtL8a,Akon,Freedom,Right Now (Na Na Na),240746,dance
09AvsbivV1FQBRAEBJh7UL,The Chainsmokers,So Far So Good,High,175163,dance
4C6Uex2ILwJi9sZXRdmqXp,Nicki Minaj,Super Freaky Girl,Super Freaky Girl,170977,dance
6h5PAsRni4IRlxWr6uDPTP,Axwell /\ Ingrosso,More Than You Know,More Than You Know,203000,dance
42ydLwx4i5V49RXHOozJZq,Alessia Cara,Know-It-All (Deluxe),Scars To Your Beautiful,230226,dance
4hQ6UGyWQIGJmHSo0J88JW,Selena Gomez,Back To You (From 13 Reasons Why – Season 2 Soundtrack),Back To You - From 13 Reasons Why – Season 2 Soundtrack,207904,dance
5OCJzvD7sykQEKHH7qAC3C,Ariana Grande,Sweetener,God is a woman,197546,dance
3DmW6y7wTEYHJZlLo1r6XJ,Becky G,Shower,Shower,206166,dance
4eWQlBRaTjPPUlzacqEeoQ,Camila Cabello,Camila,Never Be the Same,226973,dance
0laYHRpNTS6i8FXdupHkJ4,Selena Gomez & The Scene,When The Sun Goes Down,Love You Like A Love Song,188453,dance
2P4OICZRVAQcYAV2JReRfj,Avicii,Stories,Waiting For Love,230613,dance
26wLOs3ZuHJa2Ihhx6QIE6,5 Seconds of Summer,13 Reasons Why (Season 3),Teeth,204887,dance
4E5P1XyAFtrjpiIxkydly4,Iyaz,Replay,Replay,182306,dance
1i36kkhmhBxf4lYJscg5zK,Bazzi,COSMIC,Fantasy,148229,dance
6ic8OlLUNEATToEFU3xmaH,Britney Spears,Blackout,Gimme More,251240,dance
71R6zJsrF3ffc3TBFHfivX,Mohombi,MoveMeant (International),Bumpy Ride,224720,dance
60ynsPSSKe6O3sfwRnIBRf,Doja Cat,Hot Pink,Streets,226986,dance
0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,24K Magic,That's What I Like,206693,dance
6ZANrVuAMp2rpjhfbOuJly,Selena Gomez,Revival (Deluxe),Same Old Love,229080,dance
47BBI51FKFwOMlIiX6m8ya,Backstreet Boys,Millennium,I Want It That Way,213306,dance
3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Future Nostalgia,Don't Start Now,183290,dance
6T689Jvh5KrSXyaPtUWZtQ,Britney Spears,Femme Fatale (Deluxe Version),Criminal,225080,dance
6wmAHw1szh5RCKSRjiXhPe,Charlie Puth,Voicenotes,How Long,200853,dance
7uoFMmxln0GPXQ0AcCBXRq,Sia,Everyday Is Christmas (Deluxe Edition),Snowman,165906,dance
0k2GOhqsrxDTAbFFSdNJjT,Sean Paul,The Trinity,Temperature,218573,dance
7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Doo-Wops & Hooligans,Just the Way You Are,220734,dance
3MEYFivt6bilQ9q9mFWZ4g,Marshmello,Alone,Alone,273802,dance
76FZM38RC8XaAjJ77CVTNe,Ariana Grande,Dangerous Woman,Into You,244453,dance
1oew3nFNY3vMacJAsvry0S,Rixton,Let The Road,Me And My Broken Heart,193733,dance
6LXIhiXK8z1KLd3giR904b,Charlie Puth,Smells Like Me,Smells Like Me,204079,dance
017PF4Q3l4DBUiWoXk4OWT,Dua Lipa,Future Nostalgia,Break My Heart,221820,dance
46u5B2WN4wryYLZuMAOmI4,Astrid S,Leave It Beautiful (Complete),Hurts So Good,208728,dance
1KixkQVDUHggZMU9dUobgm,Ava Max,Heaven & Hell,My Head & My Heart,174760,dance
21TcDbGosp7w9YhTjOszgA,Shawn Mendes,Handwritten (Deluxe),Imagination,217773,dance
0AS63m1wHv9n4VVRizK6Hc,Shawn Mendes,Illuminate (Deluxe),Mercy,208733,dance
0lUSd7TCG8srh6HpIAEIWL,Little Mix,Glory Days (Expanded Edition),Power,247840,dance
4VrWlk8IQxevMvERoX08iC,Sia,1000 Forms Of Fear,Chandelier,216120,dance
4zRZAmBQP8vhNPf9i9opXt,Why Don't We,8 Letters,8 Letters,190026,dance
6kxaaIeowajN7w21PfMLbu,Halsey,So Good,So Good,176058,dance
3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Hot Pink,Say So,237893,dance
1rIKgCH4H52lrvDcz50hS8,Zara Larsson,So Good,Lush Life,201122,dance
7t3Xdbufg7q2onVsR8RBdY,Sam Smith,Love Goes,Fire On Fire,246735,dance
1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,RENAISSANCE,CUFF IT,225388,dance
7uzmGiiJyRfuViKKK3lVmR,Bazzi,COSMIC,Mine,131064,dance
2qT1uLXPVPzGgFOx4jtEuo,Ariana Grande,Sweetener,no tears left to cry,205920,dance
37R0bQOQj5a7DOqh1TGzvB,Charlie Puth,Nine Track Mind,One Call Away,194453,dance
59tskctgqUmjCWAwhzYAFm,Sabrina Carpenter,Singular Act II,Looking at Me,181120,dance
7795WJLVKJoAyVoOtCWqXN,Sam Smith,In The Lonely Hour,I'm Not The Only One,239316,dance
3w3y8KPTfNeOKPiqUTakBh,Bruno Mars,Unorthodox Jukebox,Locked out of Heaven,233478,dance
0nhBKubnVz9yFNNprBniWz,Troye Sivan,Blue Neighbourhood (Deluxe),YOUTH,185194,dance
4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"thank u, next","break up with your girlfriend, i'm bored",190440,dance
2hgzdQdnfWwtdpZbhZlV72,Jennifer Lopez,Ain't Your Mama,Ain't Your Mama,218234,dance
514rhnksEwHUh6LxXsQ4Y9,Selena Gomez,13 Reasons Why (Season 2),Back To You,210240,dance
4uQY80TKE1u4ZQZQKHzVEi,Katy Perry,Teenage Dream,The One That Got Away,227333,dance
3eJH2nAjvNXdmPfBkALiPZ,Jason Derulo,Acapulco,Acapulco,139672,dance
6LsAAHotRLMOHfCsSfYCsz,Shawn Mendes,If I Can't Have You,If I Can't Have You,190800,dance
33KJ2xFYONOlIYDBg6wPx8,HRVY,Talk To Ya - EP,Personal,198040,dance
1PoJXULCvl03b1fiZmMxmd,Burna Boy,African Giant,On the Low,185898,dancehall
5YbPxJwPfrj7uswNwoF1pJ,Burna Boy,"Love, Damini",Last Last,172342,dancehall
4odiyU3myG29Ld0wurMfE8,Sean Paul,Tomahawk Technique,She Doesn't Mind,227786,dancehall
5qTvkDrSfvwDv6RBjjcfQr,Sean Paul,Dutty Rock,Get Busy,211666,dancehall
5hVjoL3sHepZROri63wBxP,Burna Boy,"Love, Damini",It's Plenty,216991,dancehall
2pUlBBWq8R10ylbBvZJV9j,Wizkid,Bad To Me,Bad To Me,176850,dancehall
3FskQrDXcY24ur2fCvz35O,Burna Boy,Outside,Ye,231618,dancehall
7rpWDu9GPlLxbLorYKVys7,Burna Boy,African Giant,Gbona,187609,dancehall
44xO8889yUQHn70P73NILS,Navos,Believe Me,Believe Me,188260,deep-house
7me5d5XmtCCfbDk3SsyXqM,D.O.D,Every Step,Every Step,159857,deep-house
2grjqo0Frpf2okIBiifQKs,"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol. 1",September,215093,disco
49X0LAl6faAusYq02PRAY6,Modjo,Modjo (Remastered),Lady - Hear Me Tonight,307153,disco
5lWSa1rmuSL6OBPOnkAqoa,Boney M.,Daddy Cool,Rasputin,220666,disco
0vB4Vd6PtkJSEnWsmqATnZ,George Benson,20/20,Nothing's Gonna Change My Love for You,242678,disco
3WMbD1OyfKuwWDWMNbPQ4g,Boney M.,Take The Heat Off Me,Daddy Cool,208600,disco
4UDmDIqJIbrW0hMBQMFOsM,Bee Gees,Staying Alive (Original Motion Picture Soundtrack),Stayin' Alive,92866,disco
5ubvP9oKmxLUVq506fgLhk,Bee Gees,How Can You Mend A Broken Heart,Stayin Alive,285373,disco
4cOdK2wGLETKBW3PvgPWqT,Rick Astley,Whenever You Need Somebody,Never Gonna Give You Up,213573,disco
6ft9PAgNOjmZ2kFVP7LGqb,Frankie Valli,The Very Best of Frankie Valli & The 4 Seasons,Can't Take My Eyes off You,203240,disco
2FRnf9qhLbvw8fu4IBXx78,Wham!,LAST CHRISTMAS,Last Christmas,262960,disco
4y1LsJpmMti1PfRQV9AWWe,Cyndi Lauper,She's So Unusual,Girls Just Want to Have Fun,238266,disco
0ikz6tENMONtK6qGkOrU3c,Wham!,Make It Big,Wake Me Up Before You Go-Go,231333,disco
6HPLeKiNm92RbykX2BDTUB,Lionel Richie,Can't Slow Down,Stuck On You,192066,disco
3koCCeSaVUyrRo3N2gHrd8,"Earth, Wind & Fire",Raise!,Let's Groove,339320,disco
7wuJGgpTNzbUyn26IOY6rj,Bonnie Tyler,The Very Best of Bonnie Tyler,Total Eclipse of the Heart,267360,disco
2JoZzpdeP2G6Csfdq5aLXP,Bee Gees,Greatest,How Deep Is Your Love,245200,disco
6JNJERZGJwDVgkmbohBw7u,Laura Branigan,Self Control,Self Control,246440,disco
2cX2coZS1PYBfPs8wgbdWE,Bee Gees,How Can You Mend A Broken Heart,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",196213,disco
54OR1VDpfkBuOY5zZjhZAY,Village People,YMCA,YMCA - Original Version 1978,286800,disco
3ZP18us6p6LHOZMG1LLUjF,Bee Gees,How Can You Mend A Broken Heart,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",241093,disco
4zoZQvmST8gliv9S9L8lUw,KC & The Sunshine Band,Do You Wanna Go Party,Please Don't Go,230440,disco
5BUq9bdtsm3LWw5laJeJ4R,Olivia Newton-John,Grease (The Original Motion Picture Soundtrack),Hopelessly Devoted To You - From “Grease”,185360,disco
2dCmGcEOQrMQhMMS8Vj7Ca,Rick James,Street Songs (Deluxe Edition),Super Freak,205466,disco
1HPJOoIVdUPuaebxzMrVaD,F.R. David,Words,Words - Original Version 1983,209013,disco
273uCXd7NPrInaiNqtkOrA,Baltimora,Living In The Background,Tarzan Boy,378946,disco
7o9uu2GDtVDr9nsR7ZRN73,Cyndi Lauper,She's So Unusual,Time After Time,241333,disco
5Hyr47BBGpvOfcykSCcaw9,Bonnie Tyler,Secret Dreams and Forbidden Fire,"Holding Out for a Hero - From ""Footloose"" Soundtrack",348333,disco
2wSAWEYUHkt92X4SBAPqZE,Culture Club,Colour By Numbers,Karma Chameleon - Remastered 2002,252773,disco
31H6au3jhblhr6MMJiXnCq,Eric Carmen,The Definitive Collection,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",251066,disco
1JQ6Xm1JrvHfvAqhl5pwaA,Commodores,Commodores,Easy,256426,disco
3gsCAGsWr6pUm1Vy7CPPob,Roberta Flack,Killing Me Softly,Killing Me Softly With His Song,286920,disco
4GhtDORJiSRYxj6M1bv0vX,Billy Ocean,Billy Ocean (Expanded Edition),Love Really Hurts Without You,179013,disco
3K7Q9PHUWPTaknlbFPThn2,Kool & The Gang,Celebrate!,Celebration,298866,disco
4czNORk5MjW5WOn98bki32,Lionel Richie,Back To Front,All Night Long (All Night) - Single Version,258666,disco
0qemIQjSxcKyf42VPfZnfa,Bee Gees,How Can You Mend A Broken Heart,"Night Fever - From ""Saturday Night Fever"" Soundtrack",212800,disco
4kOfxxnW1ukZdsNbCKY9br,Tina Turner,What's Love Got to Do with It?,What's Love Got to Do with It,226880,disco
3cbV252akVZInSvJk7jAYX,Irene Cara,What a Feelin',Flashdance...What a Feeling - Radio Edit,237053,disco
2d8D7uk3tbAThjRkdfrx9c,Desireless,François,Voyage voyage,266600,disco
714hERk9U1W8FMYkoC83CO,Hot Chocolate,Hot Chocolate,You Sexy Thing,244920,disco
3XIEWK1V9n25PS9Vb6axj5,Patrick Hernandez,Born to Be Alive (The Original),Born to Be Alive - The Original,188133,disco
1xNcBAoUw8Hz6LqK2jt4Ff,Eric Prydz,Call on Me (Radio Mix),Call on Me - Radio Mix,171360,disco
05fHQeRbCSjKVS6z0WbQKJ,Paul Young,From Time To Time - The Singles Collection,Every Time You Go Away - Radio Edit,267000,disco
0aAR5HogGoT68EWFbyRFqx,Irene Cara,What A Feeling,What A Feeling,244533,disco
5IKLwqBQG6KU6MP2zP80Nu,Sister Sledge,We Are Family (1995 Remaster),We Are Family - 1995 Remaster,216733,disco
7MF7QAodbGzNYav5ZfIhAY,Gladys Knight & The Pips,Imagination (Expanded Edition),Midnight Train to Georgia,279333,disco
3qI94hINNNeb4S7xQi18lS,The Jacksons,Destiny,Blame It on the Boogie,214200,disco
6b6IMqP565TbtFFZg9iFf3,Four Tops,Four Tops Second Album,"I Can't Help Myself (Sugar Pie, Honey Bunch)",160280,disco
6Hu6dzwlvoyg3zBUC8k4BK,Christopher Cross,Christopher Cross,Sailing,256146,disco
5uuJruktM9fMdN9Va0DUMl,Wild Cherry,Wild Cherry,Play That Funky Music,300000,disco
2A6yzRGMgSQCUapR2ptm6A,Cyndi Lauper,True Colors,True Colors,227600,disco
1OppEieGNdItZbE14gLBEv,The Supremes,The Supremes A' Go-Go (Expanded Edition),You Can't Hurry Love,167933,disco
1ot6jEe4w4hYnsOPjd3xKQ,The Pointer Sisters,So Excited! (Expanded Edition),I'm So Excited,230640,disco
1YGZyfvdgZxzipWoWYVKxi,Kim Wilde,Kim Wilde,Kids In America,205533,disco
28285KFbyCq8sJofn58qlD,The O'Jays,Back Stabbers,Love Train,178400,disco
5fnOrhQ4KgT5irGCjIccGH,Christopher Cross,Arthur - The Album [Original Soundtrack],Arthur's Theme (Best That You Can Do),234493,disco
3SnGymj6ijE2iuUfWxLo1q,Diana Ross,Diana,I'm Coming Out,323346,disco
3ZYO0HGRFFdAGeb8o7F9KC,Barry White,"You're The First, The Last, My Everything","You're The First, The Last, My Everything - Single Version",212906,disco
2M2WJ7gBlcKNxdhyfPp9zY,The Emotions,Rejoice,Best of My Love,220560,disco
569uHYIB0X324FZOBEhvit,Ray Parker Jr.,Greatest Hits,Ghostbusters,239133,disco
2stkLJ0JNcXkIRDNF3ld6c,Randy Newman,Toy Story,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",124160,disney
4255amV4enzl28KAn16rUO,Lost Frequencies,Less Is More,Are You With Me,138013,edm
6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,The Business,164000,edm
5WHTFyqSii0lmT9R21abT8,Mabel,Ivy To Roses (Mixtape),Don't Call Me Up,178480,edm
2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It,Ride It,157605,edm
2GgxS8bUT5G25QJTsfSv0R,Ellie Goulding,Halcyon Days,Burn,231211,edm
4lhqb6JvbHId48OUJGwymk,Avicii,True,Hey Brother,255093,edm
5UqCQaDshqbIk3pkhy4Pjg,Avicii,Levels,Levels - Radio Edit,199906,edm
7H7NyZ3G075GqPx2evsfeb,Mac DeMarco,Salad Days,Chamber Of Reflection,231723,edm
46lFttIf5hnUZMGvjK0Wxo,Galantis,Pharmacy,Runaway (U & I),227073,edm
6jgkEbmQ2F2onEqsEhiliL,Mac DeMarco,2,My Kind of Woman,190845,edm
51Of5p3lKZeOg6itfs4og4,twocolors,Lovefool,Lovefool,190487,edm
7uUahoeqGNRMbpdeiLj1rS,Au/Ra,Panic Room,Panic Room,237772,edm
5YPMEOJ58kfl56VHxTgwx3,David Guetta,Nothing but the Beat (Ultimate Edition),Play Hard (feat. Ne-Yo & Akon),201000,edm
3KruoUtSkm84Az0bJunnxl,Tiësto,Baila Conmigo,Baila Conmigo,146249,edm
7ks6AZmFcm3Y6PGGxGSmlB,David Guetta,Nothing but the Beat (Ultimate Edition),Where Them Girls At (feat. Nicki Minaj & Flo Rida),194840,edm
6Owc2SuzwO3LW1SAODYK3l,Sigala,Melody,Melody,167142,edm
0b6wdul3A5sQNpIOv03OxP,Duke Dumont,Ocean Drive,Ocean Drive,206320,edm
4ZWyj5whGZ3nNLwOtOLrMt,Marc Benjamin,I Want More,I Want More,129600,edm
18uwL0vNUanqZH0ro2QcOP,Jeremy Zucker,"summer,",comethru,181613,electro
4DpNNXFMMxQEKl7r0ykkWA,Melanie Martinez,Cry Baby (Deluxe Edition),Play Date,179867,electro
3SErMoIKdRELto2OspGs5L,blackbear,dead,idfc,207026,electro
2nC3QhMI9reBIOWutbU3Tj,Ashe,Moral of the Story,Moral of the Story,201083,electro
6jRq8gaZhMUyy5RclRPcAf,blackbear,everything means nothing,hot girl bummer,188343,electro
1TQXIltqoZ5XXyfCbAeSQQ,Sasha Alex Sloan,Dancing With Your Ghost,Dancing With Your Ghost,197732,electro
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",bad guy,194087,electro
2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,Narrated For You,Let Me Down Slowly,169353,electro
52iLDrSoRtf9lcgFuLVfqE,Sasha Alex Sloan,Older,Older,191001,electro
698ItKASDavgwZ3WjaWjtz,Alan Walker,Different World,Faded,212106,electro
3LlmKSHR3Rs0Y3KHQLAYDk,Alan Walker,Different World,Alone,160426,electro
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,245425,electro
04sN26COy28wTXYj3dMoiZ,Billie Eilish,Bored,Bored,180933,electro
32BeYxKPrig1LefHsC0Xuo,Billie Eilish,Happier Than Ever (Edit),Happier Than Ever - Edit,151444,electro
5ajjAnNRh8bxFvaVHzpPjh,Madison Beer,Reckless,Reckless,203384,electro
75ls0gurX68lUmMjE7QcsE,Jeremy Zucker,glisten,all the kids are depressed,169973,electro
4IhKLu7Vk3j2TLmnFPl6To,Alec Benjamin,Narrated For You,Water Fountain,218893,electro
2DGa7iaidT5s0qnINlwMjJ,Alan Walker,The Spectre,The Spectre,193787,electro
21szgNA72iLwvBxHQLgwBh,Nessa Barrett,die first,die first,177108,electro
6ATgDc6e4sPn84hvJsAmPt,Olivia O'Brien,hate u love u,hate u love u,175466,electro
1zu2GKHPJIsUu80SUJX4H4,Alec Benjamin,(Un)Commentary,Devil Doesn’t Bargain,163613,electro
7pT6WSg4PCt4mr5ZFyUfsF,Alec Benjamin,Narrated For You,If We Have Each Other,181522,electro
1zOOl8f7qkjj0AmvlCfLyQ,Alan Walker,The Drum,The Drum,189287,electro
51NFxnQvaosfDDutk0tams,Billie Eilish,Bellyache,bellyache,179172,electro
7hDVYcQq6MxkdJGweuCtl9,Billie Eilish,dont smile at me,ocean eyes,200379,electro
2VlLbhGLVJgdOW7kKdWWFc,Billie Eilish,Six Feet Under,Six Feet Under,189613,electro
3mRLHiSHYtC8Hk7bzZdUs1,Bishop Briggs,Church Of Scars,River,216133,electro
4fFfyouye6vrX9o9z4PVMu,Lauv,I met you when I was 18. (the playlist),Never Not,208000,electro
0rbKrBvZUYY9GN9l057BuY,Jeremy Zucker,love is not dying,"always, i'll care",146160,electro
360Wr96ywrCQq4kTAJ8Pq6,Melanie Martinez,Cry Baby (Deluxe Edition),Pacify Her,220013,electro
4a6q8CR2hzLk2plDkSxkfD,Bazzi,Soul Searching,I.F.L.Y.,165714,electro
41zXlQxzTi6cGAjpOXyLYH,Billie Eilish,dont smile at me,idontwannabeyouanymore,203569,electro
20I6sIOMTCkB6w7ryavxtO,Carly Rae Jepsen,Kiss,Call Me Maybe,193400,electro
7lozLnUfzcgEpMMVQI7yhA,Bazzi,COSMIC,Why,148259,electro
0Rx0DJI556Ix5gBny6EWmn,Bazzi,Soul Searching,Paradise,169038,electro
0s26En1JoJhVj32vizElpA,Lauv,~how i'm feeling~,Feelings,189906,electro
41CgzGD7xlgnJe14R4cqkL,Lauv,I met you when I was 18. (the playlist),Paris in the Rain,204712,electro
3odrUVQ9tvRpkC9II2oWzx,Ellie Goulding,"Still Falling For You (From ""Bridget Jones's Baby"" Original Motion Picture Soundtrack)","Still Falling For You - From ""Bridget Jones's Baby""",240867,electro
3XF5xLJHOQQRbWya6hBp7d,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",you should see me in a crown,180952,electro
54bFM56PmE4YLRnqpW6Tha,Billie Eilish,Therefore I Am,Therefore I Am,174321,electro
6YUTL4dYpB9xZO5qExPf05,Calvin Harris,Motion,Summer,222533,electro
0AUvWawuP0ibk4SQ3sIZjk,Ashnikko,Daisy,Daisy,146523,electro
0g4fzRkbLeCDUCoe5iUOcf,Lykke Li,so sad so sexy,sex money feelings die,139840,electro
21AziTMaZwcLflGMAj85o5,Lauv,All 4 Nothing (I'm So In Love),All 4 Nothing (I'm So In Love),183014,electro
7eB1V5LvAdxCc7brfGhRRo,Billie Eilish,dont smile at me,watch,177523,electro
2IO7yf562c1zLzpanal1DT,Halsey,BADLANDS (Deluxe),Gasoline,199593,electro
0WHi11uzahqpEtPGYCW6oQ,Alec Benjamin,Narrated For You,If I Killed Someone For You,185122,electro
0dkvbYmXYEPK7gGMdytmfI,Lykke Li,sex money feelings die (slowed version),sex money feelings die - slowed version,168810,electro
7y9iMe8SOB6z3NoHE2OfXl,Halsey,hopeless fountain kingdom (Deluxe),Bad At Love,181279,electro
4SSnFejRGlZikf02HLewEF,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",bury a friend,193143,electro
38GBNKZUhfBkk3oNlWzRYd,Billie Eilish,Happier Than Ever,NDA,195776,electro
6IRdLKIyS4p7XNiP8r6rsx,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",all the good girls go to hell,168839,electro
1qwno7xb5mJe71xtMS6jl2,K.Flay,Every Where Is Some Where,High Enough,231600,electro
0jllH0usRFD4LJkJnGK9Lf,Olivia O'Brien,Complicated,Complicated,189000,electro
3aUD2nXnCYiGd9V1UhfyRz,Lauv,All 4 Nothing,Stranger,164688,electro
3Fj47GNK2kUF0uaEDgXLaD,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",wish you were gay,221543,electro
5w7wuzMzsDer96KqxafeRK,Billie Eilish,dont smile at me,COPYCAT,194711,electro
5t3Vk8bRKylx4fjj7qlbib,Billie Eilish,bitches broken hearts,bitches broken hearts,176471,electro
6Se3x9ANMLv0dCDsjGmEjh,blackbear,digital druglord,do re mi,212027,electro
03f7xZmt2wHCIDJBFPK8G4,Melanie Martinez,Cry Baby (Deluxe Edition),Soap,209426,electro
7vu0JkJh0ldukEYbTVcqd0,Julia Michaels,Nervous System,Issues,176320,electro
042Sl6Mn83JHyLEqdK7uI0,Billie Eilish,Happier Than Ever,Your Power,245896,electro
4WzhjxvLP95y7AMDy0Atwb,Alessia Cara,The Pains Of Growing,Out Of Love,227693,electro
5H3TCfiw0CQTX1XU7A9TXM,Melanie Martinez,Cry Baby (Deluxe Edition),Cake,199681,electro
3SKzTIl9mW0DadTys9SFo3,Halsey,BADLANDS (Deluxe),Control,214761,electro
1gihuPhrLraKYrJMAEONyc,Calvin Harris,18 Months,Feel So Close - Radio Edit,206413,electro
7lidXGPXPYLNThITAOTlkK,Halsey,Manic,You should be sad,205473,electro
4191RXFPa7Ge9XkA4cWlna,Billie Eilish,Happier Than Ever,Lost Cause,212496,electro
3EGW6TGGbdk6Ys1Y3HU3lj,Melanie Martinez,Cry Baby (Deluxe Edition),Training Wheels,205680,electro
2KnuaZYoGzDoHiBTNYOTXG,Billie Eilish,Happier Than Ever,Billie Bossa Nova,196730,electro
60cYr5uuMoxvyuIx45rGEW,Alec Benjamin,Narrated For You,Boy In The Bubble,181705,electro
6wNeKPXF0RDKyvfKfri5hf,Melanie Martinez,Cry Baby (Deluxe Edition),Dollhouse,231853,electro
7bcy34fBT2ap1L4bfPsl9q,Billie Eilish,Happier Than Ever,I Didn't Change My Number,158463,electro
18AJRdgUoO9EYn11N7xzaT,Tove Lo,Queen Of The Clouds,Habits (Stay High),209160,electro
1vvNmPOiUuyCbgWmtc6yfm,Calvin Harris,My Way,My Way,219159,electro
2ygvZOXrIeVL4xZmAWJT2C,Billie Eilish,my future,my future,208155,electro
4t2OeILB07eMGTXSUbMPEu,Billie Eilish,Happier Than Ever,Oxytocin,210232,electro
525GY0mXYnxajolwgS8Eaz,Lucky Luke,Cooler Than Me,Cooler Than Me,179760,electro
2hHLbkatPwOOmrNxTiD41L,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),I Really Like You,204763,electro
1UmFLqmTmgHoSyvss6Q7gw,FLETCHER,Girl Of My Dreams,Serial Heartbreaker,133226,electro
02xRKYZ1jY4B6utPa59qSf,Nessa Barrett,tired of california,tired of california,190800,electro
1RGasjWLZ4qMN7wbtkLa3u,Billie Eilish,dont smile at me,my boy,170852,electro
35seOt4wMvu7gWzYFwqNGh,Tove Lo,Grapefruit,Grapefruit,231333,electro
4ak9GGe6afmi2HbxEjvhIC,Billie Eilish,Happier Than Ever,Male Fantasy,194886,electro
4R8BdwRidxAWaYyFNU00P1,Ruelle,Up In Flames,War Of Hearts,226216,electro
5o5akY9xnEk6lpMkD8RwD9,Melanie Martinez,K-12,Teacher's Pet,241893,electro
3S7A85bAWOd6ltk6r2ANOI,DJ Snake,U Are My High,U Are My High,180480,electronic
67Hna13dNDkZvBpTXRIaOJ,Massive Attack,Mezzanine,Teardrop,330773,electronic
3Ty7OTBNSigGEpeW2PqcsC,Portishead,Dummy,Glory Box,308626,electronic
6zfczP87XO2SxWlQtnjFNa,Metronomy,The English Riviera,The Look,277653,electronic
