track_id,artist,album,track_name,duration_ms,track_genre
4pt5fDVTg5GhEvEtlz9dKk,Måneskin,Teatro d'ira - Vol. I,I WANNA BE YOUR SLAVE,173346,indie-pop
6FYfhKknpt05Om6YPcEYAg,girl in red,we fell in love in october / forget her,we fell in love in october,184153,indie-pop
3DamFFqW32WihKkTVlwTYQ,Owl City,Ocean Eyes,Fireflies,228346,indie-pop
6vFsBXYczYsP0H3lgunZOm,Beach Bunny,Honeymoon,Cloud 9,147350,indie-pop
5NvOZCjZaGGGL597exlQWv,Ricky Montgomery,Montgomery Ricky,Line Without a Hook,249586,indie-pop
6MpCaSIOfqBqbMED4kXgNY,Beach Bunny,Prom Queen,Prom Queen,136562,indie-pop
5Hroj5K7vLpIG4FNCRIjbP,American Authors,"Oh, What A Life",Best Day Of My Life,194240,indie-pop
3L3G4XFQqtFe9a3azMacZ5,Suki Waterhouse,Good Looking,Good Looking,214800,indie-pop
2vWBUC9djv6BtiGlmKiQaH,Yot Club,Bipolar,YKWIM?,212750,indie-pop
3aauaXWRgwCMoykMbI0Jq1,Two Feet,A 20 Something Fuck,I Feel Like I'm Drowning,185520,indie-pop
1Ame8XTX6QHY0l0ahqUhgv,Måneskin,THE LONELIEST,THE LONELIEST,247067,indie-pop
2enPRFda84VE2wtI8c86Uf,Cults,Static,Always Forever,223746,indie-pop
0I1eFRytp4XRhLCjT6tZm7,Roar,I Can't Handle Change,I Can't Handle Change,198213,indie-pop
2IVsRhKrx8hlQBOWy4qebo,Ricky Montgomery,Montgomery Ricky,Mr Loverman,216880,indie-pop
3jjsRKEsF42ccXf8kWR3nu,Mitski,Be the Cowboy,Washing Machine Heart,128198,indie-pop
3zksbXteOCeSusJ5Xltr3t,Clairo,Bubble Gum,Bubble Gum,175960,indie-pop
6dBUzqjtbnIa1TwYbyw5CM,TV Girl,French Exit,Lovers Rock,213920,indie-pop
45ROR8UMn60YEVQnDy0uVF,Cavetown,Animal Kingdom,Juliet,278991,indie-pop
4qbEaaJ29p32GI8EWQmm6R,mazie,the rainbow cassette,dumb dumb,125256,indie-pop
63WuQOXohQIxOxIFA2K7bR,Måneskin,SUPERMODEL,SUPERMODEL,148064,indie-pop
3sslYZcFKtUvIEWN9lADgr,Mitski,Bury Me At Makeout Creek,First Love / Late Spring,278640,indie-pop
01TyFEZu6mHbffsVfxgrFn,Men I Trust,Show Me How,Show Me How,215110,indie-pop
3IznIgmXtrUaoPWpQTy5jB,TV Girl,Who Really Cares,Not Allowed,167864,indie-pop
51Grh1RyUDcMBbpuyUIUHI,Liana Flores,recently,rises the moon,161929,indie-pop
2P5yIMu2DNeMXTyOANKS6k,Mitski,Be the Cowboy,Nobody,193429,indie-pop
0vf2eBw2inhl8y61cYQMv2,Cavetown,Cavetown,Devil Town,179955,indie-pop
1170VohRSx6GwE6QDCHPPH,The Backseat Lovers,When We Were Friends,Kilby Girl,282205,indie-pop
5411TEB6tlzvuF5A4oyldr,Mitski,Bury Me At Makeout Creek,Francis Forever,149680,indie-pop
6QeYSvYqYUsfBzsApbjDHO,TV Girl,Who Really Cares,Cigarettes out the Window,198960,indie-pop
0snQrp1VaY5Pj1YIHRJpRJ,Aditya A,Chaand Baaliyan,Chaand Baaliyan,103264,indie
4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,I Love You So,160239,indie
0sTlGEld0h8kIPZaKDYUf4,The Rare Occasions,Notion,Notion,195120,indie
2GThBgzZoZfz0lx1JjBwfe,New West,Those Eyes,Those Eyes,220750,indie
7w87IxuO7BDcJ3YUqCyMTT,Foster The People,Torches,Pumped Up Kicks,239600,indie
0MnTkIEP4zZN1IUSu8MvIz,Cafuné,Tek It (I Watch the Moon),Tek It - Sped Up,166859,indie
1KIJclzEbNhSVw8tiHPWwE,Vacations,Vibes,Young,189160,indie
751srcHf5tUqcEa9pRCQwP,Cafuné,Running,Tek It,191823,indie
2kS6td1yvmpNgZTt1q5pQq,Mother Mother,O My Heart,Hayloft,181680,indie
0kYMwaQWABTkFff8AZjmYI,Mother Mother,Inside (Deluxe),Hayloft II,215040,indie
0o9zmvc5f3EFApU52PPIyW,Fujii Kaze,HELP EVER HURT NEVER,Shinunoga E-Wa,185573,j-pop
2Dzzhb1oV5ckgOjWZLraIB,なとり,Overdose,Overdose,197093,j-pop
45OX2jjEw1l7lOFJfDP9fv,LISA,LALISA,MONEY,168227,k-pop
5FVbvttjEvQ8r2BgUcJgNg,BTS,BE,Life Goes On,207481,k-pop
5QDLhrAOJJdNAmCTJ8xMyW,BTS,BE,Dynamite,199053,k-pop
7EyhPjrJzjx0fk2i7vUJCS,BLACKPINK,Pink Venom,Pink Venom,186964,k-pop
3BHR1mJOqn2UZyq98YKPgd,BLACKPINK,BORN PINK,Typa Girl,179172,k-pop
1I2MEjnS9c4OPMnKWbIuYs,BLACKPINK,BORN PINK,Hard to Love,162569,k-pop
6tCd8bPvYnceDG7W9M1RMk,BLACKPINK,BORN PINK,Shut Down,175889,k-pop
5YMXGBD6vcYP7IolemyLtK,BTS,Love Yourself 結 'Answer',Euphoria,228615,k-pop
69xohKu8C1fsflYAiSNbwM,BTS,Proof,Run BTS,204939,k-pop
10SRMwb9EuVS1K9rYsBfHQ,BTS,Proof,Yet To Come,193593,k-pop
3XYRV7ZSHqIRDG87DKTtry,BTS,Permission to Dance,Permission to Dance,187585,k-pop
6jjYDGxVJsWS0a5wlVF5vS,BTS,Proof,Butter,164952,k-pop
2gYj9lubBorOPIVWsTXugG,IVE,After LIKE,After LIKE,176973,k-pop
0RDqNCRBGrSegk16Avfzuq,TWICE,BETWEEN 1&2,Talk that Talk,177466,k-pop
296nXCOv97WJNRWzIBQnoj,LE SSERAFIM,FEARLESS,FEARLESS,168437,k-pop
6Ho58vQUjGnBU9m8Z6uNcv,BLACKPINK,BORN PINK,Tally,184248,k-pop
4JzCFEc3O2UEdjKzevvFH5,BTS,Proof,For Youth,264480,k-pop
6I2tqFhk8tq69iursYxuxd,SEVENTEEN,SEVENTEEN 4th Album 'Face the Sun',HOT,197586,k-pop
21hB8x6QTEsTfIDENPcyXm,BLACKPINK,BORN PINK,The Happiest Girl,222025,k-pop
0Q5VnK2DYzRyfqQRJuUtvi,IVE,LOVE DIVE,LOVE DIVE,177186,k-pop
4IaxDf2FixiQXq0mW7key9,Jessi,ZOOM,ZOOM,174840,k-pop
63irPUP3xB74fHdw1Aw9zR,Stray Kids,ODDINARY,MANIAC,182757,k-pop
3O8G8eVrhfXTGttyQ1xVuq,Stray Kids,MAXIDENT,CASE 143,191964,k-pop
308Ir17KlNdlrbVLHWhlLe,TWICE,Formula of Love: O+T=<3,The Feels,198053,k-pop
1HsSIPLTQT354yJcQGfEY3,TOMORROW X TOGETHER,minisode 2: Thursday's Child,Good Boy Gone Bad,191038,k-pop
0IGUXY4JbK18bu9oD4mPIm,(G)I-DLE,I NEVER DIE,TOMBOY,174386,k-pop
3QwiidVHfeE9y5jl4n2MTC,SEVENTEEN,SEVENTEEN 4th Album Repackage 'SECTOR 17',_WORLD,178453,k-pop
7n2FZQsaLb7ZRfRPfEeIvr,IVE,ELEVEN,ELEVEN,178453,k-pop
2WoluqyWzsgRmFCeHeGlnm,ITZY,CHECKMATE,SNEAKERS,179453,k-pop
1QpwvWMQGdOgA8MXXfgs4H,NMIXX,ENTWURF,DICE,165746,k-pop
1dfsPqH09vnzUWEOsN98Ex,SEULGI,28 Reasons - The 1st Mini Album,28 Reasons,189413,k-pop
2WTHLEVjfefbGoW7F3dXIg,aespa,Girls - The 2nd Mini Album,Girls,240440,k-pop
1oen3GpTcA486fTHaT7neg,Girls' Generation,FOREVER 1 - The 7th Album,FOREVER 1,202533,k-pop
5gflgO9EPbIBf16n5TKnQS,Zion & Lennox,Motivando a la Yal,Yo Voy (feat. Daddy Yankee),232019,latin
228BxWXUYQPJrJYHDLOHkj,Daddy Yankee,Barrio Fino (Bonus Track Version),Gasolina,192600,latin
5fwSHlTEWpluwOM0Sxnh5k,Farruko,Pepas,Pepas,287120,latin
5ww2BF9slyYgNOk37BlC4u,Manuel Turizo,La Bachata,La Bachata,162637,latin
1IHWl5LamUGEuP4ozKQSXZ,Bad Bunny,Un Verano Sin Ti,Tití Me Preguntó,243716,latin
2aI21FnmY7TJVKeMaoQZ0t,Nelly Furtado,Loose,Say It Right,223080,latin
5Eax0qFko2dh7Rl2lYs3bx,Bad Bunny,Un Verano Sin Ti,Efecto,213061,latin
6Xom58OOXk2SoU711L2IXO,Bad Bunny,Un Verano Sin Ti,Moscow Mule,245939,latin
31i56LZnwE6uSu3exoHjtB,Bad Bunny,Un Verano Sin Ti,Neverita,173119,latin
4wH4dJgrsxONID6KS2tDQM,Nelly Furtado,Loose,Maneater,258893,latin
6i1g5ZRmJZAkDwBaUZ3f2i,Luar La L,L3tra,Caile,141340,latin
2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,Yonaguni,206710,latino
4fSIb4hdOQ151TILNsSEaF,Rauw Alejandro,Todo De Ti,Todo De Ti,199604,latino
4XqXNU8MwPHwbgZmNXmAdc,Maluma,Junio,Junio,168601,latino
3fjN3y5x4hN53rykAN2LHQ,Rels B,cómo dormiste?,cómo dormiste?,112572,latino
2CeKVsFFXG4QzA415QygGb,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,Feliz Cumpleaños Ferxxo,155960,latino
3PpWCS95gDUDRPko3u1MZ9,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,Prohibidox,166253,latino
5B60XFKzm8WsJTdVyt4u4I,Myke Towers,Luces De Neón,Luces De Neón,219789,latino
5CzixCxDkRXX9mScCmah8O,Bad Bunny,Un Verano Sin Ti,Un Ratito,176936,latino
3XjN0mvFkQp1FMVM9Ro5hm,Daddy Yankee,LEGENDADDY,RUMBATÓN,248768,latino
0SqqAgdovOE24BzxIClpjw,Bad Bunny,YHLQMDLG,Yo Perreo Sola,172127,latino
2z9YkcLojiOE7Eu2p9lPZR,Feid,Normal,Normal,171986,latino
6ifUES3keWjwXgae8pXI3o,Danny Ocean,54+1,Me Rehúso,205714,latino
4HzqWEdAbzcVFDv0pvxV4w,Maluma,Sobrio,Sobrio,201180,latino
02jLfqc9gMo8PkHEGHY3OT,Feid,Si Te La Encuentras Por Ahí,Si Te La Encuentras Por Ahí,191573,latino
1FlL8ycld6uVDDyhV7P5FA,Rauw Alejandro,VICE VERSA,Cúrame,164705,latino
5kVZxyMY1gfdCLiChsfjn1,Bad Bunny,Un Verano Sin Ti,Yo No Soy Celoso,230704,latino
2NMjggapJcXXM7WccGEBUO,Bad Bunny,Un Verano Sin Ti,Enséñame a Bailar,176000,latino
6e9Ew4AECYwY5Xgs2ZKMgp,Anuel AA,Mercedes Tintia,Mercedes Tintia,195348,latino
5DxXgozhkPLgrbKFY91w0c,Bad Bunny,Vete,Vete,192024,latino
4d4ZXH4dr5bYfgErHiZCX2,Bad Bunny,Un Verano Sin Ti,Dos Mil 16,208615,latino
6VrQTLzzuyGIYjUDe4kAZk,Bad Bunny,Un Verano Sin Ti,Un Coco,196412,latino
28GCbKgjlVD9eDmasGbe0T,Bad Bunny,Un Verano Sin Ti,Me Fui de Vacaciones,180929,latino
41wtwzCZkXwpnakmwJ239F,Bad Bunny,YHLQMDLG,Si Veo a Tu Mamá,170971,latino
5kqNIqFjijuzvVLhuY9B8j,Bad Bunny,YHLQMDLG,La Zona,136892,latino
2uflssWlCaJ6CbTMOsUpNI,Bad Bunny,Un Verano Sin Ti,Aguacero,210989,latino
35wvL50xvKpCHEJPxLOLPI,Bad Bunny,X 100PRE,Si Estuviésemos Juntos,169247,latino
5RubKOuDoPn5Kj5TLVxSxY,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,TE MUDASTE,130013,latino
6NfrH0ANGmgBXyxgV2PeXt,Bad Bunny,YHLQMDLG,La Difícil,163084,latino
4r9jkMEnArtWGH2rL2FZl0,Bad Bunny,YHLQMDLG,A Tu Merced,175918,latino
0wihfILRNOwE2156Shezc8,Bad Bunny,Un Verano Sin Ti,Agosto,139041,latino
0UvZcEfpzVyx47QsRbjyBz,Bad Bunny,Un Verano Sin Ti,El Apagón,201816,latino
0WSa1sucoNRcEeULlZVQXj,Bring Me The Horizon,Sempiternal (Expanded Edition),Can You Feel My Heart,228146,metal
0v1XpBHnsbkCn7iJ9Ucr1l,Bon Jovi,Crush,It's My Life,224493,metal
37ZJ0p5Jm13JPevGcx4SkF,Bon Jovi,Slippery When Wet,Livin' On A Prayer,249293,metal
0rmGAIH9LNJewFw7nKzZnc,Bon Jovi,Slippery When Wet,You Give Love A Bad Name,222706,metal
4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",I Ain't Worried,148485,piano
75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Hounds Of Love,Running Up That Hill (A Deal With God),298933,piano
2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Native,Counting Stars,257266,piano
1SKPmfSYaPsETbRHaiA18G,Keane,Hopes And Fears,Somewhere Only We Know,237146,piano
5fVZC9GiM4e8vu99W0Xf6J,The Fray,How To Save A Life,How to Save a Life,262533,piano
29d0nY7TzCoi22XBqDQkiP,Kate Bush,Hounds of Love (2018 Remaster),Running Up That Hill (A Deal With God) - 2018 Remaster,300840,piano
5r43qanLhUCdBj8HN3fa6B,OneRepublic,Sunshine,Sunshine,163854,piano
3gdewACMIVMEWVbyb8O9sY,Elton John,Honky Chateau,"Rocket Man (I Think It's Going To Be A Long, Long Time)",281613,piano
1jDJFeK9x3OZboIAHsY9k2,Elton John,Too Low For Zero,I'm Still Standing,183440,piano
38zsOOcu31XbbYj9BIPUF1,Elton John,Elton John,Your Song,241786,piano
2TVxnKdb3tqe1nhQWwwZCO,Elton John,Madman Across The Water,Tiny Dancer,377093,piano
0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,After Hours,Blinding Lights,200040,pop
58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,184447,pop
5O2P9iiztwhomNh8xkR9lJ,One Direction,FOUR (Deluxe),Night Changes,226600,pop
2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Safe Haven,Dandelions,233720,pop
0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,÷ (Deluxe),Perfect,263400,pop
7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,÷ (Deluxe),Shape of You,233712,pop
0T5iIrXA4p5GsubkhuBIKV,Stephen Sanchez,Until I Found You,Until I Found You,177720,pop
4LRPiXqCikLlN15c3yImP7,Harry Styles,As It Was,As It Was,167303,pop
1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Feel Something,Infinity,237720,pop
6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,Glimpse of Us,233456,pop
6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Justice,Ghost,153190,pop
1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,1989 (Deluxe),Blank Space,231826,pop
09mEdoA6zrmBPgTEN5qXmN,The Weeknd,"My Dear Melancholy,",Call Out My Name,228373,pop
6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Fine Line,Watermelon Sugar,174000,pop
5QO79kh1waicV47BqGRL3g,The Weeknd,After Hours,Save Your Tears,215626,pop
3RiPr603aXAoi4GHyXx0uy,Coldplay,A Head Full of Dreams,Hymn for the Weekend,258266,pop
4cluDES4hQEUhmXj6TXkSo,One Direction,Up All Night,What Makes You Beautiful,199986,pop
4cktbXiXOapiLBMprHFErI,Maroon 5,JORDI (Deluxe),Memories,189486,pop
3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,=,Bad Habits,230746,pop
2Bs4jQEGMycglOfWPBqrVG,One Direction,FOUR (Deluxe),Steal My Girl,228133,pop
50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,Purpose (Deluxe),Love Yourself,233720,pop
5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,SOUR,drivers license,242013,pop
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,Someone You Loved,182160,pop
7fBv7CLKzipRk6EC6TWHOB,The Weeknd,Beauty Behind The Madness,The Hills,242253,pop
1Xi84slp6FryDSCbzq4UCD,Duncan Laurence,Arcade,Arcade,183624,pop
0Aqi7ArnBrGblW5T6p2jmD,Trevor Daniel,Nicotine,Falling,159381,pop
2Ch7LmS7r2Gy2kc64wv3Bz,The Weeknd,Starboy,Die For You,260253,pop
09CtPGIpYB4BrO8qb1RGsF,Justin Bieber,Purpose (Deluxe),Sorry,200786,pop
3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,folklore,august,261922,pop
1v1oIWf2Xgh54kIWuKsDf6,AURORA,All My Demons Greeting Me As A Friend (Deluxe),Runaway,248826,pop
45bE4HXI0AwGZXfZtMp8JR,Tate McRae,you broke me first,you broke me first,169265,pop
5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,SOUR,traitor,229226,pop
3fVnlF4pGqWI9flVENcT28,Taylor Swift,1989,Wildest Dreams,220440,pop
4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Kid Krow,Heather,198040,pop
4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,SOUR,good 4 u,178146,pop
6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,SOUR,deja vu,215506,pop
1ei3hzQmrgealgRKFxIcWn,Benson Boone,In The Stars,In The Stars,216410,pop
1HNkqx9Ahdgi1Ixy2xkKkL,Ed Sheeran,x (Deluxe Edition),Photograph,258986,pop
3FAJ6O0NOHQV8Mc5Ri6ENp,Giveon,TAKE TIME,Heartbreak Anniversary,198370,pop
2K87XMYnUMqLcX3zvtAF4G,One Direction,Made In The A.M. (Deluxe Edition),Drag Me Down,192120,pop
1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,reputation,Don’t Blame Me,236413,pop
4nVBt6MZDDP6tRVdQTgxJg,One Direction,Midnight Memories (Deluxe),Story of My Life,245493,pop
4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Happier Than Ever,298899,pop
2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,SOUR,happier,175933,pop
5uCax9HTNlzGybIStD3vDh,James Arthur,Back from the Edge,Say You Won't Let Go,211466,pop
1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Lover,221306,pop
0WQiDwKJclirSYG9v5tayI,The Smiths,The Queen Is Dead,There Is a Light That Never Goes Out - 2011 Remaster,244586,punk-rock
2wVWGFVkL5I3JGsoWBx2AZ,blink-182,EDGING,EDGING,151533,punk-rock
2m1hi0nfMR9vdGC8UcrnwU,blink-182,Enema Of The State,All The Small Things,167066,punk-rock
39shmbIHICJ2Wxnk1fPSdz,The Clash,Combat Rock (Remastered),Should I Stay or Should I Go - Remastered,188986,punk-rock
4LJhJ6DQS7NwE7UKtvcM52,blink-182,Enema Of The State,What's My Age Again?,148360,punk-rock
3ZffCQKLFLUvYM59XKLbVm,Green Day,American Idiot,Wake Me up When September Ends,285653,punk
1AdYZ6X00nXmO613Y7GJOl,blink-182,blink-182,I Miss You,227250,punk
6nTiIhLmQ3FWhvrGafw2zj,Green Day,American Idiot,American Idiot,176346,punk
2Cdvbe2G4hZsnhNMKyGrie,Joan Jett & the Blackhearts,I Love Rock 'N' Roll (Expanded Edition),I Love Rock 'N Roll,175173,punk
6L89mwZXSOwYl76YXfX13s,Green Day,Dookie,Basket Case,181533,punk
2hnMS47jN0etwvFPzYk11f,Sublime,Sublime,Santeria,182746,punk
3SdTKo2uVsxFblQjpScoHy,Ben E. King,Don't Play That Song (Mono),Stand by Me,180055,r-n-b
0RLLvYBopDwooCyvnTwgYu,Lil Tjay,True 2 Myself,F.N,224000,r-n-b
1HvTxgCj0mTzQlEo0zLvFb,Lil Tjay,In My Head,In My Head,135264,r-n-b
4XvcHTUfIlWfyJTRG0aqlo,Sleepy Hallow,Still Sleep?,2055,123986,r-n-b
2BJWxD8xKrDv8vneTvTIm9,Lil Tjay,Beat the Odds,Beat the Odds,150000,r-n-b
6RtPijgfPKROxEzTHNRiDp,MAGIC!,Don't Kill the Magic,Rude,224840,reggae
7dSZ6zGTQx66c2GF91xCrb,KAROL G,PROVENZA,PROVENZA,210200,reggae
1BkY0N8ChFk2mdLbAUu8ZK,Musical Youth,Anthology,Pass The Dutchie,205426,reggae
75FYqcxt1YEAtqDLrOeIJn,Bob Marley & The Wailers,Exodus,Three Little Birds,180266,reggae
5O4erNlJ74PIF6kGol1ZrC,Bob Marley & The Wailers,Uprising,Could You Be Loved,237000,reggae
0Be7sopyKMv8Y8npsUkax2,Sebastian Yatra,Tacones Rojos,Tacones Rojos,189320,reggaeton
4v7riPZWyAclrOfUSwD0zp,Camilo,De Adentro Pa Afuera,Aeropuerto,177626,reggaeton
704LUEih663hiE3CnyUrFW,KAROL G,SEJODIOTO,SEJODIOTO,181106,reggaeton
44AyOl4qVkzS48vBsbNXaC,Elvis Presley,Blue Hawaii,Can't Help Falling in Love,182360,rock-n-roll
7DbdUf8aHSYoliSjO6LZv6,Beach Weather,Chit Chat,"Sex, Drugs, Etc.",196784,rock
1zB4vmk8tFRmM9UULNzbLB,Imagine Dragons,Evolve,Thunder,187146,rock
0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Evolve,Believer,204346,rock
0HqZX76SFLDz2aW8aiqi7G,Imagine Dragons,Bones,Bones,165264,rock
68EkhVWIeULhHxcbi1QhzK,AJR,OK ORCHESTRA,World's Smallest Violin,180746,rock
6Qn5zhYkTa37e91HC1D7lb,Imagine Dragons,Evolve,Whatever It Takes,201240,rock
5qaEfEh1AtSdrdrByCP7qR,Imagine Dragons,Night Visions,Demons,177506,rock
2RSHsoi04658QL5xgQVov3,Imagine Dragons,Origins (Deluxe),Bad Liar,260773,rock
2DgdHcjWmO3qd50RzuBLgZ,Panic! At The Disco,Death of a Bachelor,House of Memories,208706,rock
2GiJYvgVaD2HtM8GqD9EgQ,BØRNS,Dopamine,Electric Love,218106,rock
6i0V12jOa3mr6uu4WYhUBr,Twenty One Pilots,Heathens,Heathens,195920,rock
2Z8WuEywRWYTKe1NybPQEW,Twenty One Pilots,Blurryface,Ride,214506,rock
3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,Blurryface,Stressed Out,202333,rock
62yJjFtgkhUrXktIoSjgP2,Imagine Dragons,Night Visions,Radioactive,186813,rock
2FY7b99s15jUprqC0M5NCT,Imagine Dragons,Origins (Deluxe),Natural,189466,rock
0NlGoUyOJSuSHmngoibVAs,Kodaline,In A Perfect World (Expanded Edition),All I Want,305746,rock
6Z8R6UsFuGXGtiIxiD8ISb,Capital Cities,In A Tidal Wave Of Mystery (Deluxe Edition),Safe And Sound,192789,rock
1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,Pray for the Wicked,High Hopes,190946,rock
1JSTJqkT5qHq8MDJnJbRE1,The Police,Synchronicity (Remastered 2003),Every Breath You Take,253920,rock
4pbJqGIASGPr0ZpGpnWkDn,Queen,News Of The World (2011 Remaster),We Will Rock You - Remastered 2011,122066,rock
0GONea6G2XdnHWjNZd6zt3,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),Summer Of '69,216053,rock
4RCWB3V8V0dignt99LZ8vH,Plain White T's,All That We Needed,Hey There Delilah,232533,rock
4u7EnebtmKWzUH433cf5Qv,Queen,A Night At The Opera (2011 Remaster),Bohemian Rhapsody - Remastered 2011,354320,rock
5yDL13y5giogKs2fSNf7sj,The Wanted,Battleground (Deluxe Edition),Glad You Came,197935,rock
6FE2iI43OZnszFLuLtvvmg,MKTO,MKTO,Classic,175426,rock
4HlFJV71xXKIGcU3kRyttv,Train,"Save Me, San Francisco (Golden Gate Edition)","Hey, Soul Sister",216773,rock
5hnyJvgoWiQUYZttV4wXy6,Snow Patrol,Eyes Open,Chasing Cars,267960,rock
7EZC6E7UjZe63f1jRmkWxt,The Cranberries,No Need To Argue (The Complete Sessions 1994-1995),Zombie,306440,rock
5T8EDUDqKcs6OSOwEsfqG7,Queen,Jazz (2011 Remaster),Don't Stop Me Now - Remastered 2011,209413,rock
37Tmv4NnfQeb0ZgUC4fOJj,Dire Straits,Dire Straits,Sultans Of Swing,348400,rock
2WfaOiMkCvy7F5fcp2zZ8L,a-ha,Hunting High and Low,Take on Me,225280,rock
6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Dizzy up the Girl,Iris,289533,rock
2374M0fQpWi3dLnB54qaLX,TOTO,Toto IV,Africa,295893,rock
5qqabIl2vWzo9ApSC317sa,Oasis,(What's The Story) Morning Glory? [Remastered],Wonderwall - Remastered,258773,rock
3dYD57lRAUcMHufyqn9GcI,Hozier,Hozier,Take Me To Church,241688,singer-songwriter
3o9kpgkIcffx0iSwxhuNI2,Em Beihold,Numb Little Bug,Numb Little Bug,169237,singer-songwriter
4svaKoxMMP7ImmKrD5hfQu,Jax,Victoria’s Secret,Victoria’s Secret,176124,singer-songwriter
5Qnrgqy1pAm9GyNQOgyVFz,Sufjan Stevens,Carrie & Lowell,Fourth of July,279316,singer-songwriter
3yMC1KsTwh0ceXdIe4QQAQ,Lauren Spencer Smith,Fingers Crossed,Fingers Crossed,175344,singer-songwriter
3pCt2wRdBDa2kCisIdHWgF,Pamungkas,Flying Solo,To the Bone,344571,singer-songwriter
6Z165JvPnS8PYvGW8oLGLc,Lauren Spencer Smith,Flowers,Flowers,157373,singer-songwriter
7FwBtcecmlpc1sLySPXeGE,Bruce Springsteen,Born In The U.S.A.,Dancing In the Dark,241306,singer-songwriter
5UBonaClAZVfzxJNn8nnhh,Sleep Miracle,Brown Sleep Noise,Brown Sleep Noise,248000,sleep
3yWF3DqFBNLvf7s4C7mKUm,Aaryan Shah,Renegade,Renegade,222576,soul
3U4isOIWM3VvDubwSI3y7a,John Legend,Love In The Future (Expanded Edition),All of Me,269560,soul
3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Blonde,Pink + White,184516,soul
2aTKrdenCq5qBOoJPFdn4P,Jamie Miller,Here's Your Perfect,Here's Your Perfect,158594,soul
6Nle9hKrkL1wQpwNfEkxjh,Frank Ocean,Chanel,Chanel,210285,soul
2TktkzfozZifbQhXjT6I33,Omar Apollo,Ivory,Evergreen (You Didn’t Deserve Me At All),216680,soul
3GZD6HmiNUhxXYf8Gch723,Frank Ocean,channel ORANGE,Lost,234093,soul
58zsLZPvfflaiIbNWoA22O,Rag'n'Bone Man,Human (Deluxe),Human,200186,soul
2ZWlPOoWh0626oTaHrnl2a,Frank Ocean,Blonde,Ivy,249191,soul
7eqoqGkKwgOaWNNHx90uEZ,Frank Ocean,Blonde,Nights,307151,soul
2LMkwUfqC6S6s6qDVlEuzV,Frank Ocean,Blonde,White Ferrari,248807,soul
5BKKy9fIJL5uM9fz1SnqyP,Michael Jackson,XSCAPE,Chicago,245506,soul
7DfFc7a6Rwfi3YQMRbDMau,Frank Ocean,channel ORANGE,Thinkin Bout You,200746,soul
4osgfFTICMkcGbbigdsa53,Frank Ocean,Novacane,Novacane,302346,soul
3XVBdLihbNbxUwZosxcGuJ,Alicia Keys,The Diary Of Alicia Keys,If I Ain't Got You,228706,soul
6IwKcFdiRQZOWeYNhUiWIv,Alicia Keys,As I Am (Expanded Edition),No One,253813,soul
7MmrcXVA7A5zZ2CbDuGHNa,Rels B,A Mí,A Mí,209680,spanish
1Wrzhfa5bNlqvsnCztz190,Hombres G,Hombres G (Edición 30 Aniversario),Devuélveme a mi chica,194866,spanish
